id,jogo_id,zona_baliza_id,zona_baliza_nome,distancia_remate_m,velocidade_remate_kmh,tipo_remate,posicao_ofensiva,minuto_jogo,fase_jogo,tempo_desde_ultima_defesa_s,resultado,diferenca_golos_momento,inferioridade_numerica
1039,19,9,Inferior Direita,7.0,106.8,7 metros,Central,25,1ºT,179,Golo,-4,False
1040,20,6,Média Direita,8.6,101.6,Rectaguarda,Extremo Esquerdo,47,2ºT,38,Golo,3,False
1041,20,4,Média Esquerda,9.0,107.2,Contra-ataque,Lateral Esquerdo,59,2ºT,89,Golo,-3,False
1042,20,3,Superior Direita,6.2,99.3,Penetração,Pivot,7,1ºT,66,Defesa,5,False
1043,20,9,Inferior Direita,8.9,110.3,Rectaguarda,Lateral Esquerdo,50,2ºT,107,Golo,4,False
1044,20,5,Média Centro,7.7,117.9,Suspensão,Extremo Esquerdo,47,2ºT,27,Defesa,2,False
1045,20,2,Superior Centro,7.0,104.0,Suspensão,Lateral Direito,56,2ºT,123,Golo,1,False
1046,20,5,Média Centro,7.0,114.9,7 metros,Extremo Direito,60,2ºT,64,Defesa,5,False
1047,20,7,Inferior Esquerda,9.9,114.0,Contra-ataque,Central,9,1ºT,162,Golo,1,False
1048,20,4,Média Esquerda,8.4,88.3,Penetração,Extremo Direito,30,1ºT,179,Defesa,-3,False
1049,20,6,Média Direita,6.2,85.8,Penetração,Lateral Esquerdo,26,1ºT,117,Defesa,1,False
1050,20,2,Superior Centro,7.0,86.0,7 metros,Pivot,53,2ºT,91,Defesa,5,False
1051,20,8,Inferior Centro,10.5,111.9,Contra-ataque,Lateral Direito,4,1ºT,97,Golo,2,False
1052,20,1,Superior Esquerda,10.5,111.4,Contra-ataque,Extremo Direito,36,2ºT,174,Defesa,-4,False
1053,20,9,Inferior Direita,9.2,100.5,Rectaguarda,Pivot,49,2ºT,49,Defesa,-2,False
1054,20,9,Inferior Direita,8.2,117.7,Apoio,Extremo Direito,6,1ºT,35,Golo,3,False
1055,20,5,Média Centro,9.6,92.9,Suspensão,Lateral Esquerdo,47,2ºT,96,Defesa,-3,False
1056,20,8,Inferior Centro,8.4,95.5,Contra-ataque,Lateral Direito,42,2ºT,167,Golo,-4,False
1057,20,8,Inferior Centro,8.7,88.5,Penetração,Central,11,1ºT,31,Defesa,-1,False
1058,20,4,Média Esquerda,10.7,93.3,Contra-ataque,Extremo Esquerdo,26,1ºT,7,Golo,-3,False
1059,20,9,Inferior Direita,9.6,99.8,Contra-ataque,Central,40,2ºT,34,Defesa,-5,False
1060,20,5,Média Centro,7.5,99.9,Penetração,Central,5,1ºT,104,Golo,-5,False
1061,20,7,Inferior Esquerda,7.0,112.0,7 metros,Extremo Direito,23,1ºT,66,Golo,-5,False
1062,20,8,Inferior Centro,7.0,100.4,7 metros,Extremo Esquerdo,51,2ºT,18,Golo,2,False
1063,20,4,Média Esquerda,6.6,115.4,Suspensão,Lateral Direito,5,1ºT,22,Defesa,2,False
1064,20,5,Média Centro,9.0,91.0,Suspensão,Lateral Direito,51,2ºT,25,Defesa,2,False
1065,20,4,Média Esquerda,7.8,92.6,Apoio,Extremo Direito,36,2ºT,8,Defesa,5,False
1066,20,9,Inferior Direita,8.9,112.5,Rectaguarda,Central,41,2ºT,29,Defesa,0,False
1067,20,7,Inferior Esquerda,6.2,92.4,Rectaguarda,Extremo Esquerdo,54,2ºT,14,Golo,2,False
1068,20,6,Média Direita,9.0,97.0,Penetração,Extremo Direito,47,2ºT,136,Defesa,3,True
1069,20,5,Média Centro,8.7,100.2,Contra-ataque,Lateral Esquerdo,43,2ºT,43,Golo,1,False
1070,20,6,Média Direita,7.5,117.3,Rectaguarda,Extremo Direito,54,2ºT,54,Golo,1,False
1071,20,9,Inferior Direita,7.0,107.3,7 metros,Central,5,1ºT,131,Defesa,-1,False
1072,20,7,Inferior Esquerda,10.6,97.4,Contra-ataque,Lateral Direito,6,1ºT,36,Golo,1,True
1073,20,1,Superior Esquerda,8.3,107.1,Apoio,Lateral Esquerdo,3,1ºT,119,Golo,-5,True
1074,20,1,Superior Esquerda,9.9,96.2,Contra-ataque,Pivot,42,2ºT,6,Defesa,-1,False
1075,20,9,Inferior Direita,7.0,106.7,7 metros,Extremo Esquerdo,60,2ºT,93,Golo,5,False
1076,20,5,Média Centro,9.9,108.7,Rectaguarda,Pivot,8,1ºT,76,Defesa,0,False
1077,20,1,Superior Esquerda,7.0,111.1,7 metros,Lateral Direito,51,2ºT,107,Golo,-2,False
1078,20,6,Média Direita,10.8,106.5,Contra-ataque,Central,29,1ºT,173,Golo,1,False
1079,20,6,Média Direita,8.0,97.4,Apoio,Central,35,2ºT,143,Golo,1,False
1080,20,8,Inferior Centro,8.5,108.3,Rectaguarda,Extremo Esquerdo,19,1ºT,8,Defesa,-4,False
1081,20,4,Média Esquerda,9.1,85.2,Contra-ataque,Lateral Esquerdo,9,1ºT,79,Golo,-1,False
1082,20,4,Média Esquerda,9.1,87.1,Penetração,Extremo Esquerdo,56,2ºT,177,Golo,-2,False
1083,20,1,Superior Esquerda,7.0,113.2,7 metros,Central,22,1ºT,9,Defesa,4,False
1084,20,1,Superior Esquerda,7.4,106.0,Penetração,Extremo Direito,55,2ºT,28,Golo,3,False
1085,20,3,Superior Direita,8.7,114.7,Rectaguarda,Pivot,47,2ºT,70,Defesa,3,False
1086,20,6,Média Direita,9.0,116.5,Apoio,Lateral Direito,34,2ºT,117,Golo,-5,False
1087,20,3,Superior Direita,7.3,107.9,Apoio,Central,34,2ºT,80,Golo,0,False
1088,20,3,Superior Direita,7.0,99.0,7 metros,Lateral Esquerdo,16,1ºT,20,Golo,-2,False
1089,20,1,Superior Esquerda,7.0,89.0,7 metros,Lateral Esquerdo,37,2ºT,35,Golo,1,False
1090,20,5,Média Centro,7.9,104.3,Apoio,Central,59,2ºT,84,Defesa,-4,False
1091,20,1,Superior Esquerda,7.0,95.3,7 metros,Lateral Esquerdo,56,2ºT,127,Golo,1,False
1092,21,7,Inferior Esquerda,9.5,86.1,Rectaguarda,Lateral Direito,8,1ºT,131,Defesa,-3,False
1093,21,8,Inferior Centro,8.4,106.3,Rectaguarda,Lateral Direito,8,1ºT,58,Defesa,3,True
1094,21,4,Média Esquerda,9.2,85.2,Apoio,Lateral Esquerdo,21,1ºT,31,Defesa,4,False
1095,21,6,Média Direita,9.6,113.5,Apoio,Lateral Direito,25,1ºT,129,Defesa,-1,True
1096,21,7,Inferior Esquerda,8.0,94.2,Suspensão,Lateral Direito,28,1ºT,163,Golo,-3,False
1097,21,6,Média Direita,6.1,107.2,Apoio,Extremo Esquerdo,8,1ºT,62,Defesa,1,False
1098,21,3,Superior Direita,9.0,90.2,Contra-ataque,Lateral Direito,33,2ºT,48,Golo,2,False
1099,21,5,Média Centro,8.1,101.1,Contra-ataque,Pivot,37,2ºT,172,Defesa,2,False
1100,21,1,Superior Esquerda,7.0,106.5,7 metros,Lateral Esquerdo,32,2ºT,18,Golo,-2,False
1101,21,1,Superior Esquerda,8.4,116.1,Apoio,Extremo Esquerdo,7,1ºT,7,Defesa,1,False
1102,21,3,Superior Direita,7.4,94.1,Apoio,Central,47,2ºT,21,Defesa,4,False
1103,21,4,Média Esquerda,6.3,100.9,Apoio,Lateral Esquerdo,2,1ºT,68,Defesa,5,False
1104,21,6,Média Direita,7.9,90.3,Apoio,Lateral Direito,10,1ºT,160,Defesa,3,True
1105,21,3,Superior Direita,7.0,88.8,7 metros,Extremo Esquerdo,54,2ºT,133,Golo,-2,False
1106,21,3,Superior Direita,7.0,90.5,7 metros,Lateral Direito,10,1ºT,91,Golo,4,True
1107,21,8,Inferior Centro,7.4,105.8,Suspensão,Extremo Esquerdo,42,2ºT,157,Golo,4,False
1108,21,6,Média Direita,6.1,93.0,Suspensão,Central,6,1ºT,21,Defesa,2,False
1109,21,7,Inferior Esquerda,7.0,88.1,7 metros,Lateral Esquerdo,43,2ºT,93,Golo,-1,False
1110,21,3,Superior Direita,10.4,114.3,Contra-ataque,Central,5,1ºT,94,Defesa,3,False
1111,21,2,Superior Centro,6.7,90.0,Penetração,Lateral Esquerdo,29,1ºT,68,Defesa,-1,False
1112,21,2,Superior Centro,8.3,87.8,Rectaguarda,Extremo Esquerdo,39,2ºT,51,Defesa,-5,False
1113,21,4,Média Esquerda,8.1,105.5,Penetração,Pivot,16,1ºT,57,Golo,5,False
1114,21,3,Superior Direita,9.6,102.0,Apoio,Central,11,1ºT,126,Golo,-5,False
1115,21,5,Média Centro,7.0,97.0,7 metros,Central,7,1ºT,86,Defesa,-1,False
1116,21,6,Média Direita,7.0,113.7,7 metros,Lateral Direito,2,1ºT,88,Golo,-2,False
1117,21,1,Superior Esquerda,7.6,87.9,Apoio,Extremo Direito,33,2ºT,60,Defesa,-1,False
1118,21,4,Média Esquerda,8.5,86.4,Contra-ataque,Extremo Esquerdo,39,2ºT,94,Defesa,-5,False
1119,21,8,Inferior Centro,7.4,87.5,Apoio,Extremo Esquerdo,21,1ºT,5,Golo,-2,True
1120,21,1,Superior Esquerda,7.8,88.3,Penetração,Central,6,1ºT,86,Golo,-3,False
1121,21,1,Superior Esquerda,9.3,105.0,Penetração,Lateral Direito,41,2ºT,151,Golo,-2,True
1122,21,5,Média Centro,6.8,116.3,Penetração,Lateral Direito,21,1ºT,22,Golo,1,False
1123,21,6,Média Direita,8.5,97.4,Rectaguarda,Lateral Esquerdo,22,1ºT,76,Defesa,3,False
1124,21,7,Inferior Esquerda,6.1,110.1,Apoio,Extremo Direito,35,2ºT,159,Golo,2,False
1125,21,8,Inferior Centro,6.6,110.3,Apoio,Extremo Esquerdo,39,2ºT,84,Defesa,-1,False
1126,21,6,Média Direita,9.0,115.6,Penetração,Extremo Direito,8,1ºT,42,Golo,-2,True
1127,21,8,Inferior Centro,7.5,85.5,Suspensão,Lateral Esquerdo,33,2ºT,115,Golo,4,False
1128,21,3,Superior Direita,7.1,112.1,Suspensão,Central,20,1ºT,110,Defesa,-3,False
1129,21,2,Superior Centro,8.9,99.5,Apoio,Extremo Esquerdo,50,2ºT,110,Defesa,3,False
1130,21,5,Média Centro,9.2,117.3,Rectaguarda,Lateral Esquerdo,7,1ºT,24,Defesa,1,False
1131,21,8,Inferior Centro,9.3,103.6,Suspensão,Pivot,58,2ºT,112,Defesa,-2,False
1132,21,6,Média Direita,9.4,101.9,Suspensão,Pivot,27,1ºT,144,Defesa,-2,False
1133,21,2,Superior Centro,7.0,116.6,7 metros,Lateral Direito,19,1ºT,83,Golo,-3,False
1134,21,7,Inferior Esquerda,10.7,117.4,Contra-ataque,Extremo Esquerdo,38,2ºT,107,Golo,-4,True
1135,21,4,Média Esquerda,8.8,103.4,Contra-ataque,Pivot,42,2ºT,135,Defesa,-5,False
1136,21,5,Média Centro,7.6,101.8,Penetração,Lateral Esquerdo,26,1ºT,56,Defesa,2,False
1137,21,8,Inferior Centro,10.2,88.8,Contra-ataque,Lateral Direito,7,1ºT,176,Defesa,-1,False
1138,21,7,Inferior Esquerda,6.0,113.9,Penetração,Pivot,1,1ºT,146,Golo,-3,False
1139,21,3,Superior Direita,8.4,108.6,Penetração,Lateral Esquerdo,9,1ºT,87,Defesa,-5,False
1140,21,1,Superior Esquerda,8.2,101.9,Apoio,Pivot,25,1ºT,79,Defesa,-3,True
1141,21,7,Inferior Esquerda,9.8,96.9,Penetração,Lateral Esquerdo,28,1ºT,107,Golo,5,False
1142,21,2,Superior Centro,8.0,112.2,Contra-ataque,Pivot,9,1ºT,104,Golo,1,False
1143,21,4,Média Esquerda,7.0,101.0,7 metros,Extremo Direito,17,1ºT,20,Golo,-2,False
1144,21,9,Inferior Direita,8.0,111.7,Suspensão,Extremo Esquerdo,45,2ºT,137,Golo,1,False
1145,21,9,Inferior Direita,6.7,96.2,Penetração,Central,31,2ºT,153,Defesa,-2,False
1146,21,6,Média Direita,7.0,88.3,7 metros,Pivot,20,1ºT,147,Golo,-4,False
1147,21,9,Inferior Direita,7.5,101.7,Suspensão,Extremo Direito,22,1ºT,81,Golo,1,False
1148,21,2,Superior Centro,6.4,89.7,Suspensão,Lateral Esquerdo,38,2ºT,84,Defesa,-4,False
1149,21,7,Inferior Esquerda,9.5,100.4,Rectaguarda,Extremo Esquerdo,10,1ºT,18,Golo,-5,False
1150,21,1,Superior Esquerda,10.1,94.6,Contra-ataque,Lateral Direito,56,2ºT,76,Golo,2,False
1151,21,7,Inferior Esquerda,9.2,97.8,Apoio,Central,21,1ºT,108,Golo,-3,False
1152,21,9,Inferior Direita,9.4,108.7,Contra-ataque,Pivot,22,1ºT,56,Golo,3,True
1153,21,7,Inferior Esquerda,8.7,113.6,Rectaguarda,Lateral Esquerdo,57,2ºT,6,Golo,4,False
1154,21,5,Média Centro,9.7,112.2,Rectaguarda,Lateral Direito,58,2ºT,115,Defesa,-2,False
1155,22,7,Inferior Esquerda,9.9,115.0,Contra-ataque,Pivot,52,2ºT,10,Defesa,0,True
1156,22,3,Superior Direita,8.9,96.0,Apoio,Extremo Direito,39,2ºT,105,Golo,4,False
1157,22,8,Inferior Centro,7.6,95.2,Rectaguarda,Extremo Esquerdo,17,1ºT,52,Golo,4,True
1158,22,6,Média Direita,10.2,99.1,Contra-ataque,Extremo Direito,43,2ºT,30,Defesa,3,False
1159,22,7,Inferior Esquerda,6.1,103.5,Suspensão,Lateral Direito,47,2ºT,140,Defesa,5,False
1160,22,4,Média Esquerda,8.2,90.8,Contra-ataque,Extremo Direito,58,2ºT,68,Defesa,2,False
1161,22,3,Superior Direita,6.5,112.5,Rectaguarda,Lateral Direito,60,2ºT,154,Golo,0,False
1162,22,6,Média Direita,10.4,111.3,Contra-ataque,Lateral Direito,16,1ºT,63,Golo,2,False
1163,22,6,Média Direita,6.2,110.4,Apoio,Extremo Esquerdo,10,1ºT,138,Defesa,3,False
1164,22,8,Inferior Centro,10.4,110.8,Contra-ataque,Lateral Esquerdo,45,2ºT,141,Defesa,2,True
1165,22,3,Superior Direita,6.7,93.2,Apoio,Central,14,1ºT,21,Defesa,1,False
1166,22,5,Média Centro,8.6,97.3,Contra-ataque,Extremo Direito,35,2ºT,145,Golo,0,False
1167,22,6,Média Direita,8.5,115.5,Rectaguarda,Extremo Esquerdo,52,2ºT,14,Golo,0,False
1168,22,3,Superior Direita,8.1,99.8,Suspensão,Extremo Esquerdo,42,2ºT,104,Golo,4,False
1169,22,2,Superior Centro,6.5,94.1,Suspensão,Pivot,11,1ºT,13,Defesa,-5,False
1170,22,1,Superior Esquerda,8.9,92.3,Suspensão,Extremo Esquerdo,25,1ºT,76,Golo,5,False
1171,22,1,Superior Esquerda,7.0,112.7,7 metros,Pivot,31,2ºT,159,Defesa,3,False
1172,22,6,Média Direita,6.3,114.2,Apoio,Lateral Esquerdo,14,1ºT,107,Defesa,5,False
1173,22,9,Inferior Direita,6.2,97.2,Suspensão,Lateral Direito,27,1ºT,76,Golo,-4,False
1174,22,9,Inferior Direita,7.0,116.3,7 metros,Pivot,22,1ºT,27,Golo,1,False
1175,22,6,Média Direita,8.6,91.1,Contra-ataque,Extremo Direito,50,2ºT,31,Defesa,5,False
1176,22,8,Inferior Centro,7.6,103.0,Apoio,Lateral Esquerdo,17,1ºT,98,Defesa,-2,False
1177,22,1,Superior Esquerda,9.9,97.2,Rectaguarda,Lateral Esquerdo,42,2ºT,167,Golo,0,False
1178,22,2,Superior Centro,8.8,107.9,Rectaguarda,Lateral Esquerdo,20,1ºT,123,Defesa,4,False
1179,22,3,Superior Direita,9.2,100.0,Contra-ataque,Central,57,2ºT,30,Golo,3,False
1180,22,9,Inferior Direita,9.7,91.0,Contra-ataque,Extremo Esquerdo,46,2ºT,144,Golo,-5,False
1181,22,3,Superior Direita,8.0,113.2,Suspensão,Pivot,18,1ºT,92,Golo,-2,False
1182,22,3,Superior Direita,7.3,90.1,Rectaguarda,Extremo Direito,14,1ºT,47,Golo,-2,False
1183,22,1,Superior Esquerda,7.7,117.3,Rectaguarda,Lateral Direito,32,2ºT,95,Golo,-4,False
1184,22,6,Média Direita,7.0,101.4,7 metros,Lateral Direito,56,2ºT,100,Golo,4,False
1185,22,4,Média Esquerda,6.0,88.6,Apoio,Extremo Direito,13,1ºT,129,Golo,3,False
1186,22,3,Superior Direita,6.3,95.2,Suspensão,Pivot,29,1ºT,40,Golo,1,False
1187,22,8,Inferior Centro,9.7,92.9,Penetração,Central,37,2ºT,48,Defesa,-1,False
1188,22,9,Inferior Direita,8.7,114.7,Rectaguarda,Lateral Direito,55,2ºT,118,Golo,0,False
1189,22,1,Superior Esquerda,9.3,98.7,Apoio,Pivot,34,2ºT,72,Defesa,-5,False
1190,22,1,Superior Esquerda,10.7,86.8,Contra-ataque,Extremo Esquerdo,56,2ºT,172,Golo,2,False
1191,22,1,Superior Esquerda,7.0,88.7,7 metros,Lateral Direito,4,1ºT,93,Golo,1,False
1192,22,4,Média Esquerda,8.3,87.9,Penetração,Extremo Esquerdo,46,2ºT,112,Golo,3,False
1193,22,6,Média Direita,9.6,104.4,Rectaguarda,Pivot,20,1ºT,61,Golo,0,False
1194,22,8,Inferior Centro,7.0,115.2,7 metros,Pivot,5,1ºT,103,Golo,1,False
1195,22,2,Superior Centro,8.7,96.5,Suspensão,Extremo Esquerdo,46,2ºT,113,Golo,-3,False
1196,22,5,Média Centro,8.1,103.9,Apoio,Pivot,33,2ºT,96,Defesa,-3,False
1197,22,3,Superior Direita,6.5,85.4,Suspensão,Lateral Esquerdo,53,2ºT,6,Golo,0,False
1198,22,6,Média Direita,8.6,100.1,Rectaguarda,Lateral Direito,53,2ºT,171,Golo,5,False
1199,22,2,Superior Centro,9.5,96.3,Apoio,Central,1,1ºT,41,Golo,-2,False
1200,22,1,Superior Esquerda,7.0,93.2,7 metros,Lateral Direito,60,2ºT,167,Golo,-1,False
1201,22,3,Superior Direita,8.1,87.8,Penetração,Lateral Esquerdo,12,1ºT,146,Golo,-2,False
1202,23,7,Inferior Esquerda,6.7,90.6,Penetração,Extremo Direito,32,2ºT,42,Defesa,-2,False
1203,23,8,Inferior Centro,8.3,96.3,Apoio,Central,48,2ºT,40,Golo,-5,False
1204,23,2,Superior Centro,7.5,116.7,Suspensão,Pivot,35,2ºT,128,Golo,2,True
1205,23,5,Média Centro,6.8,88.8,Apoio,Central,55,2ºT,94,Defesa,1,False
1206,23,8,Inferior Centro,9.4,114.7,Contra-ataque,Lateral Direito,32,2ºT,163,Defesa,5,False
1207,23,6,Média Direita,8.6,85.9,Apoio,Lateral Direito,21,1ºT,81,Defesa,0,False
1208,23,4,Média Esquerda,7.0,88.5,7 metros,Lateral Direito,60,2ºT,164,Defesa,-3,False
1209,23,6,Média Direita,8.9,108.0,Suspensão,Extremo Direito,36,2ºT,134,Golo,1,False
1210,23,2,Superior Centro,7.0,114.0,7 metros,Lateral Esquerdo,52,2ºT,72,Golo,2,False
1211,23,9,Inferior Direita,6.2,86.3,Rectaguarda,Lateral Esquerdo,17,1ºT,34,Defesa,3,False
1212,23,2,Superior Centro,9.8,89.5,Rectaguarda,Pivot,51,2ºT,133,Defesa,-1,False
1213,23,5,Média Centro,9.3,102.6,Apoio,Lateral Esquerdo,33,2ºT,44,Defesa,-4,False
1214,23,9,Inferior Direita,8.7,112.0,Contra-ataque,Pivot,55,2ºT,173,Golo,4,False
1215,23,1,Superior Esquerda,7.9,101.4,Apoio,Extremo Esquerdo,47,2ºT,37,Defesa,-3,False
1216,23,2,Superior Centro,9.9,101.6,Apoio,Pivot,13,1ºT,168,Golo,-1,False
1217,23,2,Superior Centro,8.2,87.9,Rectaguarda,Pivot,48,2ºT,73,Defesa,4,False
1218,23,2,Superior Centro,8.4,115.9,Penetração,Pivot,4,1ºT,159,Defesa,1,False
1219,23,3,Superior Direita,7.0,116.5,7 metros,Extremo Esquerdo,4,1ºT,134,Golo,4,False
1220,23,7,Inferior Esquerda,7.0,105.0,7 metros,Pivot,39,2ºT,70,Defesa,-3,True
1221,23,3,Superior Direita,8.5,114.9,Penetração,Lateral Esquerdo,39,2ºT,90,Golo,4,False
1222,23,2,Superior Centro,8.9,88.3,Apoio,Lateral Direito,19,1ºT,41,Golo,-5,False
1223,23,1,Superior Esquerda,7.0,97.4,7 metros,Extremo Esquerdo,44,2ºT,47,Golo,-3,False
1224,23,6,Média Direita,7.0,106.8,Apoio,Pivot,57,2ºT,48,Defesa,5,False
1225,23,2,Superior Centro,7.0,85.4,7 metros,Central,39,2ºT,83,Defesa,-3,False
1226,23,5,Média Centro,9.3,92.7,Contra-ataque,Lateral Direito,1,1ºT,125,Golo,-4,False
1227,23,3,Superior Direita,7.0,114.7,7 metros,Pivot,56,2ºT,174,Golo,-5,False
1228,23,5,Média Centro,9.5,114.2,Penetração,Pivot,34,2ºT,56,Defesa,-5,False
1229,23,6,Média Direita,9.3,95.3,Contra-ataque,Pivot,33,2ºT,10,Defesa,0,False
1230,23,9,Inferior Direita,10.0,111.4,Suspensão,Pivot,28,1ºT,100,Golo,5,False
1231,23,2,Superior Centro,10.3,99.8,Contra-ataque,Central,23,1ºT,149,Golo,3,False
1232,23,3,Superior Direita,7.4,96.7,Apoio,Pivot,19,1ºT,72,Golo,3,False
1233,23,9,Inferior Direita,8.6,100.6,Contra-ataque,Central,32,2ºT,7,Golo,5,False
1234,23,3,Superior Direita,9.9,114.9,Apoio,Pivot,10,1ºT,122,Golo,5,False
1235,23,4,Média Esquerda,8.5,115.2,Suspensão,Pivot,54,2ºT,93,Golo,3,False
1236,23,6,Média Direita,7.5,113.6,Suspensão,Central,43,2ºT,180,Defesa,3,False
1237,23,8,Inferior Centro,9.4,114.1,Suspensão,Central,38,2ºT,103,Defesa,4,False
1238,23,5,Média Centro,8.2,115.3,Contra-ataque,Extremo Direito,14,1ºT,115,Golo,0,False
1239,23,1,Superior Esquerda,9.6,108.8,Contra-ataque,Lateral Direito,33,2ºT,56,Defesa,0,True
1240,23,6,Média Direita,9.9,98.4,Rectaguarda,Lateral Direito,20,1ºT,12,Defesa,-3,False
1241,23,4,Média Esquerda,9.9,90.3,Contra-ataque,Central,12,1ºT,43,Defesa,1,False
1242,23,4,Média Esquerda,6.5,101.7,Suspensão,Extremo Esquerdo,35,2ºT,113,Defesa,0,False
1243,23,1,Superior Esquerda,7.1,87.5,Suspensão,Extremo Esquerdo,26,1ºT,59,Golo,2,True
1244,23,9,Inferior Direita,8.0,91.0,Rectaguarda,Lateral Direito,50,2ºT,110,Golo,3,False
1245,23,6,Média Direita,7.0,90.6,7 metros,Lateral Direito,40,2ºT,112,Golo,3,False
1246,23,1,Superior Esquerda,8.2,114.0,Suspensão,Central,30,1ºT,102,Golo,0,False
1247,23,1,Superior Esquerda,9.1,117.5,Contra-ataque,Extremo Direito,44,2ºT,169,Golo,5,False
1248,23,4,Média Esquerda,9.0,97.9,Contra-ataque,Pivot,40,2ºT,41,Golo,2,False
1249,23,6,Média Direita,7.0,89.1,7 metros,Extremo Direito,5,1ºT,136,Defesa,-4,True
1250,23,1,Superior Esquerda,6.4,91.6,Apoio,Extremo Direito,21,1ºT,105,Defesa,3,False
1251,23,8,Inferior Centro,8.1,100.4,Penetração,Central,18,1ºT,124,Golo,3,False
1252,23,8,Inferior Centro,9.8,91.2,Contra-ataque,Extremo Direito,11,1ºT,11,Golo,2,False
1253,23,5,Média Centro,9.9,116.0,Penetração,Lateral Esquerdo,29,1ºT,140,Defesa,-3,False
1254,23,3,Superior Direita,7.0,87.0,7 metros,Central,26,1ºT,170,Golo,3,False
1255,23,5,Média Centro,8.4,105.4,Apoio,Extremo Direito,3,1ºT,35,Defesa,3,False
1256,23,4,Média Esquerda,6.9,103.7,Apoio,Pivot,43,2ºT,70,Golo,3,False
1257,23,5,Média Centro,9.9,94.7,Rectaguarda,Extremo Direito,51,2ºT,95,Defesa,1,False
1258,23,3,Superior Direita,7.0,101.7,7 metros,Pivot,15,1ºT,110,Golo,-3,False
1259,23,5,Média Centro,6.2,93.4,Suspensão,Lateral Direito,19,1ºT,102,Defesa,2,False
1260,23,1,Superior Esquerda,6.8,109.5,Apoio,Extremo Esquerdo,55,2ºT,17,Golo,4,False
1261,23,5,Média Centro,8.0,117.4,Rectaguarda,Central,43,2ºT,103,Defesa,-4,False
1262,24,9,Inferior Direita,6.6,99.0,Apoio,Lateral Esquerdo,44,2ºT,138,Defesa,-5,False
1263,24,8,Inferior Centro,6.7,94.9,Rectaguarda,Lateral Esquerdo,57,2ºT,32,Golo,1,False
1264,24,5,Média Centro,7.8,115.8,Penetração,Extremo Direito,47,2ºT,48,Defesa,-3,False
1265,24,7,Inferior Esquerda,8.9,113.4,Suspensão,Extremo Direito,24,1ºT,158,Defesa,-5,False
1266,24,1,Superior Esquerda,7.1,106.5,Suspensão,Central,10,1ºT,65,Golo,4,False
1267,24,8,Inferior Centro,8.8,98.7,Apoio,Pivot,28,1ºT,179,Golo,-2,False
1268,24,4,Média Esquerda,8.7,109.1,Apoio,Lateral Direito,47,2ºT,151,Golo,5,True
1269,24,8,Inferior Centro,7.4,111.0,Rectaguarda,Central,25,1ºT,25,Defesa,-5,False
1270,24,9,Inferior Direita,7.0,106.4,7 metros,Central,10,1ºT,108,Golo,4,False
1271,24,9,Inferior Direita,9.9,102.3,Penetração,Central,7,1ºT,83,Defesa,5,False
1272,24,4,Média Esquerda,7.0,116.2,Rectaguarda,Pivot,4,1ºT,121,Golo,2,False
1273,24,3,Superior Direita,9.8,110.3,Rectaguarda,Extremo Esquerdo,44,2ºT,163,Golo,3,True
1274,24,8,Inferior Centro,6.8,111.8,Apoio,Extremo Esquerdo,49,2ºT,176,Golo,2,False
1275,24,8,Inferior Centro,9.5,99.9,Apoio,Extremo Direito,46,2ºT,6,Golo,3,True
1276,24,1,Superior Esquerda,10.4,85.5,Contra-ataque,Central,35,2ºT,38,Golo,4,False
1277,24,1,Superior Esquerda,7.3,92.0,Apoio,Central,2,1ºT,84,Defesa,-4,False
1278,24,4,Média Esquerda,10.0,101.6,Apoio,Central,8,1ºT,126,Golo,1,False
1279,24,7,Inferior Esquerda,7.1,92.2,Rectaguarda,Lateral Direito,22,1ºT,49,Golo,-1,True
1280,24,3,Superior Direita,7.0,85.7,7 metros,Pivot,13,1ºT,127,Golo,-1,False
1281,24,4,Média Esquerda,7.0,107.1,7 metros,Extremo Esquerdo,42,2ºT,68,Defesa,-4,True
1282,24,1,Superior Esquerda,9.2,99.5,Suspensão,Extremo Esquerdo,43,2ºT,29,Golo,-5,False
1283,24,1,Superior Esquerda,7.4,115.8,Suspensão,Central,14,1ºT,9,Golo,-3,False
1284,24,9,Inferior Direita,8.1,110.3,Contra-ataque,Extremo Direito,18,1ºT,100,Golo,5,False
1285,24,5,Média Centro,9.7,91.9,Penetração,Extremo Direito,18,1ºT,77,Golo,4,False
1286,24,4,Média Esquerda,7.0,100.6,7 metros,Extremo Esquerdo,16,1ºT,147,Defesa,-3,True
1287,24,3,Superior Direita,7.0,96.3,7 metros,Lateral Esquerdo,56,2ºT,31,Golo,-5,False
1288,24,9,Inferior Direita,7.0,100.8,7 metros,Pivot,50,2ºT,144,Golo,-3,False
1289,24,8,Inferior Centro,8.9,101.4,Suspensão,Extremo Direito,46,2ºT,88,Golo,3,False
1290,24,1,Superior Esquerda,7.5,102.4,Rectaguarda,Extremo Direito,18,1ºT,72,Golo,-1,False
1291,24,8,Inferior Centro,6.8,106.3,Rectaguarda,Extremo Direito,9,1ºT,5,Golo,-2,False
1292,24,2,Superior Centro,9.6,101.6,Penetração,Lateral Direito,1,1ºT,9,Golo,3,False
1293,24,7,Inferior Esquerda,9.0,106.3,Suspensão,Extremo Esquerdo,19,1ºT,132,Defesa,3,False
1294,24,4,Média Esquerda,9.6,104.0,Contra-ataque,Central,28,1ºT,15,Defesa,3,True
